filepath,label,class
bird_data/15 - MAGPIE GOOSE/15_140.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_141.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_142.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_143.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_144.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_145.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_146.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_147.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_148.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_149.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_150.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_151.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_152.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_16.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_17.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_18.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_19.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_20.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_21.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_22.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_23.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_24.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_25.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_26.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_27.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_28.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_29.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_30.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_31.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_32.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_33.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_34.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_35.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_36.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_37.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_38.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_39.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_40.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_41.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_42.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_43.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_44.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_45.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_46.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_47.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_48.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_49.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_50.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_51.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_52.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_53.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_54.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_55.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_56.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_57.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_58.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_59.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_60.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_61.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_62.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_63.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_64.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_65.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_66.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_67.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_68.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_69.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_70.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_71.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_72.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_73.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_74.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_75.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_76.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_77.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_78.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_79.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_80.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_81.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_82.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_83.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_84.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_85.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_86.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_87.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_88.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_89.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_90.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_91.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_92.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_93.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_94.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_95.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_96.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_97.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_98.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_99.jpg,15,MAGPIE GOOSE
bird_data/16 - HOUSE FINCH/16_100.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_101.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_102.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_103.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_104.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_105.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_106.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_107.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_108.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_109.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_110.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_111.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_112.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_113.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_114.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_115.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_116.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_117.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_118.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_119.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_120.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_121.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_122.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_123.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_124.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_125.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_126.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_127.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_128.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_129.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_130.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_131.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_132.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_133.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_134.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_135.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_136.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_137.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_138.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_139.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_140.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_141.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_142.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_143.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_144.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_145.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_146.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_147.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_148.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_149.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_150.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_151.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_152.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_153.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_154.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_155.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_156.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_157.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_158.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_159.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_160.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_161.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_162.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_163.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_164.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_165.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_166.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_167.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_168.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_169.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_170.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_171.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_172.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_173.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_174.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_175.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_176.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_177.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_178.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_179.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_180.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_181.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_182.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_183.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_184.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_185.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_186.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_187.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_188.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_189.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_190.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_191.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_192.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_193.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_194.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_195.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_196.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_197.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_198.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_199.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_200.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_201.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_202.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_203.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_204.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_205.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_206.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_207.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_208.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_209.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_210.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_211.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_212.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_213.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_214.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_215.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_216.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_217.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_218.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_219.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_220.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_221.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_222.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_223.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_224.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_225.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_226.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_227.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_228.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_229.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_230.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_231.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_232.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_233.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_234.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_235.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_236.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_237.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_238.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_239.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_240.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_241.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_242.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_243.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_244.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_245.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_246.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_247.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_248.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_249.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_250.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_251.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_252.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_253.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_254.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_255.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_256.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_257.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_258.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_26.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_27.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_28.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_29.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_30.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_31.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_32.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_33.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_34.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_35.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_36.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_37.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_38.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_39.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_40.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_41.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_42.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_43.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_44.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_45.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_46.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_47.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_48.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_49.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_50.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_51.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_52.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_53.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_54.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_55.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_56.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_57.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_58.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_59.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_60.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_61.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_62.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_63.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_64.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_65.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_66.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_67.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_68.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_69.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_70.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_71.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_72.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_73.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_74.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_75.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_76.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_77.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_78.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_79.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_80.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_81.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_82.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_83.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_84.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_85.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_86.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_87.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_88.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_89.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_90.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_91.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_92.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_93.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_94.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_95.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_96.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_97.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_98.jpg,16,HOUSE FINCH
bird_data/16 - HOUSE FINCH/16_99.jpg,16,HOUSE FINCH
bird_data/17 - GREEN JAY/17_100.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_101.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_102.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_103.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_104.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_105.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_106.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_107.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_108.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_109.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_110.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_111.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_112.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_113.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_114.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_115.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_116.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_117.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_118.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_119.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_120.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_121.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_122.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_123.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_124.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_125.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_126.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_127.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_128.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_129.jpg,17,GREEN JAY
bird_data/17 - GREEN JAY/17_130.jpg,17,GREEN JAY
